Id,Date,TotalSleepRecords,MinutesAsleep,TimeInBed,SleepEfficiency,HoursAsleep,ProductivityScore,SleepBin,DayOfWeek,DayType,Lagged_HoursAsleep,Lagged_SleepEfficiency,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
6117666160,2016-04-19,1,465,492,0.9451219512195121,7.75,10,7-8,Tuesday,Weekday,7.933333333333334,0.8897196261682243,2016-04-19,11135,8.40999984741211,8.40999984741211,0.0,0.0,0.0,8.40999984741211,0.0,0,0,480,425,2606
1503960366,2016-04-19,1,304,320,0.95,5.066666666666666,6,5-6,Tuesday,Weekday,7.75,0.9451219512195121,2016-04-19,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775,2035
4319703577,2016-04-20,1,523,543,0.9631675874769797,8.716666666666667,8,8+,Wednesday,Weekday,5.066666666666666,0.95,2016-04-20,8954,6.01000022888184,6.01000022888184,0.0,0.0,0.680000007152557,5.30999994277954,0.0,0,18,306,671,2220
6117666160,2016-04-20,1,474,502,0.9442231075697212,7.9,9,7-8,Wednesday,Weekday,8.716666666666667,0.9631675874769797,2016-04-20,10449,8.02000045776367,8.02000045776367,0.0,2.02999997138977,0.479999989271164,5.51999998092651,0.0,26,10,349,587,2536
8378563200,2016-04-20,1,381,409,0.9315403422982885,6.35,5,6-7,Wednesday,Weekday,7.9,0.9442231075697212,2016-04-20,9388,7.44000005722046,7.44000005722046,2.0921471118927,2.23000001907349,0.439999997615814,4.78000020980835,0.0,82,8,169,763,3787
4702921684,2016-04-20,1,454,468,0.9700854700854701,7.566666666666666,9,7-8,Wednesday,Weekday,6.35,0.9315403422982885,2016-04-20,8793,7.13000011444092,7.13000011444092,0.0,0.159999996423721,1.23000001907349,5.73000001907349,0.0,2,29,260,717,3061
4388161847,2016-04-20,1,421,451,0.9334811529933481,7.016666666666667,4,7-8,Wednesday,Weekday,7.566666666666666,0.9700854700854701,2016-04-20,10553,8.11999988555908,8.11999988555908,0.0,1.10000002384186,1.72000002861023,5.28999996185303,0.0,19,42,228,696,3083
7086361926,2016-04-20,1,492,502,0.9800796812749004,8.2,10,8+,Wednesday,Weekday,7.016666666666667,0.9334811529933481,2016-04-20,14365,10.6400003433228,10.6400003433228,0.0,7.6399998664856,0.449999988079071,2.53999996185303,0.0,87,13,145,797,2997
4445114986,2016-04-20,1,439,462,0.9502164502164502,7.316666666666666,6,7-8,Wednesday,Weekday,8.2,0.9800796812749004,2016-04-20,2072,1.38999998569489,1.38999998569489,0.0,0.0,0.0,1.38999998569489,0.0,0,0,137,841,1974
6962181067,2016-04-20,1,418,424,0.9858490566037735,6.966666666666667,7,6-7,Wednesday,Weekday,7.316666666666666,0.9502164502164502,2016-04-20,13928,9.55000019073486,9.55000019073486,0.0,4.28000020980835,0.189999997615814,5.09000015258789,0.0,48,4,297,639,2174
5577150313,2016-04-20,1,447,480,0.93125,7.45,7,7-8,Wednesday,Weekday,6.966666666666667,0.9858490566037735,2016-04-20,8330,6.21999979019165,6.21999979019165,0.0,4.11999988555908,0.340000003576279,1.75999999046326,0.0,87,16,113,773,3192
2026352035,2016-04-20,1,461,510,0.903921568627451,7.683333333333334,9,7-8,Wednesday,Weekday,7.45,0.93125,2016-04-20,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667
8053475328,2016-04-20,1,486,493,0.9858012170385395,8.1,8,8+,Wednesday,Weekday,7.683333333333334,0.903921568627451,2016-04-20,15108,12.1899995803833,12.1899995803833,0.0,9.57999992370605,0.230000004172325,2.38000011444092,0.0,89,5,158,695,3043
5553957443,2016-04-20,1,658,678,0.9705014749262537,10.966666666666667,9,8+,Wednesday,Weekday,8.1,0.9858012170385395,2016-04-20,2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0,0,148,598,1570
8792009665,2016-04-20,1,528,547,0.9652650822669104,8.8,10,8+,Wednesday,Weekday,10.966666666666667,0.9705014749262537,2016-04-20,3147,2.00999999046326,2.00999999046326,0.0,0.0,0.280000001192093,1.74000000953674,0.0,0,10,139,744,2188
3977333714,2016-04-20,2,152,305,0.49836065573770494,2.533333333333333,2,<5,Wednesday,Weekday,8.8,0.9652650822669104,2016-04-20,11658,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.34999990463257,3.27999997138977,0.0,2,98,164,845,1554
1503960366,2016-04-20,1,360,377,0.9549071618037135,6.0,6,5-6,Wednesday,Weekday,2.533333333333333,0.49836065573770494,2016-04-20,10544,6.67999982833862,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28,12,205,818,1786
4388161847,2016-04-21,1,442,458,0.9650655021834061,7.366666666666666,4,7-8,Thursday,Weekday,6.0,0.9549071618037135,2016-04-21,10055,7.73000001907349,7.73000001907349,0.0,0.370000004768372,0.389999985694885,6.98000001907349,0.0,7,12,272,853,3069
4702921684,2016-04-21,1,425,434,0.9792626728110599,7.083333333333333,7,7-8,Thursday,Weekday,7.366666666666666,0.9650655021834061,2016-04-21,6530,5.30000019073486,5.30000019073486,0.0,0.310000002384186,2.04999995231628,2.94000005722046,0.0,4,41,144,901,2729
8378563200,2016-04-21,1,396,417,0.9496402877697842,6.6,6,6-7,Thursday,Weekday,7.083333333333333,0.9792626728110599,2016-04-21,15148,12.0100002288818,12.0100002288818,2.25308108329773,6.90000009536743,0.819999992847443,4.28999996185303,0.0,137,16,145,677,4236
6117666160,2016-04-21,1,508,550,0.9236363636363636,8.466666666666667,8,8+,Thursday,Weekday,6.6,0.9496402877697842,2016-04-21,19542,15.0100002288818,15.0100002288818,0.0,0.980000019073486,0.400000005960464,5.61999988555908,0.0,11,19,294,579,4900
7086361926,2016-04-21,1,390,411,0.948905109489051,6.5,6,6-7,Thursday,Weekday,8.466666666666667,0.9236363636363636,2016-04-21,9469,6.17999982833862,6.17999982833862,0.0,1.36000001430511,0.300000011920929,4.51000022888184,0.0,19,6,206,758,2463
5553957443,2016-04-21,1,399,431,0.925754060324826,6.65,6,6-7,Thursday,Weekday,6.5,0.948905109489051,2016-04-21,12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801,2066
4558609924,2016-04-21,1,126,137,0.9197080291970803,2.1,1,<5,Thursday,Weekday,6.65,0.925754060324826,2016-04-21,13743,9.07999992370605,9.07999992370605,0.0,0.419999986886978,0.970000028610229,7.69999980926514,0.0,6,21,432,844,2486
5577150313,2016-04-21,1,414,437,0.9473684210526315,6.9,5,6-7,Thursday,Weekday,2.1,0.9197080291970803,2016-04-21,10830,8.09000015258789,8.09000015258789,0.0,3.65000009536743,1.6599999666214,2.77999997138977,0.0,110,74,175,670,4018
3977333714,2016-04-21,1,332,512,0.6484375,5.533333333333333,2,5-6,Thursday,Weekday,6.9,0.9473684210526315,2016-04-21,6093,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0,0,242,712,1397
6962181067,2016-04-21,1,451,457,0.986870897155361,7.516666666666667,9,7-8,Thursday,Weekday,5.533333333333333,0.6484375,2016-04-21,11835,9.71000003814697,7.88000011444092,4.08169221878052,3.99000000953674,2.09999990463257,3.50999999046326,0.109999999403954,53,27,214,708,2179
4319703577,2016-04-21,1,59,65,0.9076923076923077,0.9833333333333333,1,<5,Thursday,Weekday,7.516666666666667,0.986870897155361,2016-04-21,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.0,0.349999994039536,0.0,0,0,34,1265,1792
2347167796,2016-04-21,1,460,484,0.9504132231404959,7.666666666666667,9,7-8,Thursday,Weekday,0.9833333333333333,0.9076923076923077,2016-04-21,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048
1503960366,2016-04-21,1,325,364,0.8928571428571429,5.416666666666667,6,5-6,Thursday,Weekday,7.666666666666667,0.9504132231404959,2016-04-21,9819,6.34000015258789,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19,8,211,838,1775
2026352035,2016-04-21,1,477,514,0.9280155642023347,7.95,10,7-8,Thursday,Weekday,5.416666666666667,0.8928571428571429,2016-04-21,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370
4445114986,2016-04-21,1,436,469,0.929637526652452,7.266666666666667,7,7-8,Thursday,Weekday,7.95,0.9280155642023347,2016-04-21,3809,2.55999994277954,2.55999994277954,0.0,0.0,0.0,2.53999996185303,0.0,0,0,215,756,2150
4445114986,2016-04-22,1,388,417,0.9304556354916067,6.466666666666667,4,6-7,Friday,Weekday,7.266666666666667,0.929637526652452,2016-04-22,6831,4.57999992370605,4.57999992370605,0.0,0.0,0.0,4.57999992370605,0.0,0,0,317,706,2432
3977333714,2016-04-22,1,355,476,0.7457983193277311,5.916666666666667,1,5-6,Friday,Weekday,6.466666666666667,0.9304556354916067,2016-04-22,8911,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.579999983310699,3.05999994277954,0.0,33,12,188,731,1481
7086361926,2016-04-22,1,428,448,0.9553571428571429,7.133333333333334,4,7-8,Friday,Weekday,5.916666666666667,0.7457983193277311,2016-04-22,9753,6.53000020980835,6.53000020980835,0.0,2.86999988555908,0.970000028610229,2.67000007629395,0.0,58,59,153,762,2846
2347167796,2016-04-22,1,405,461,0.8785249457700651,6.75,6,6-7,Friday,Weekday,7.133333333333334,0.9553571428571429,2016-04-22,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946
5577150313,2016-04-22,1,338,366,0.9234972677595629,5.633333333333334,6,5-6,Friday,Weekday,6.75,0.8785249457700651,2016-04-22,9172,6.84999990463257,6.84999990463257,0.0,2.42000007629395,0.790000021457672,3.29999995231628,0.0,62,30,200,823,3329
6962181067,2016-04-22,1,425,435,0.9770114942528736,7.083333333333333,4,7-8,Friday,Weekday,5.633333333333334,0.9234972677595629,2016-04-22,10725,7.09000015258789,7.09000015258789,0.0,1.76999998092651,1.54999995231628,3.76999998092651,0.0,30,33,240,659,2086
6117666160,2016-04-22,1,480,546,0.8791208791208791,8.0,10,7-8,Friday,Weekday,7.083333333333333,0.9770114942528736,2016-04-22,8206,6.19999980926514,6.19999980926514,0.0,0.0,0.0,6.19999980926514,0.0,0,0,402,413,2409
4388161847,2016-04-22,1,82,85,0.9647058823529412,1.3666666666666667,1,<5,Friday,Weekday,8.0,0.8791208791208791,2016-04-22,12139,9.34000015258789,9.34000015258789,0.0,3.29999995231628,1.11000001430511,4.92000007629395,0.0,77,25,220,945,3544
5553957443,2016-04-22,1,322,353,0.9121813031161473,5.366666666666666,6,5-6,Friday,Weekday,1.3666666666666667,0.9647058823529412,2016-04-22,11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25,16,270,781,2105
4319703577,2016-04-22,1,533,550,0.9690909090909091,8.883333333333333,10,8+,Friday,Weekday,5.366666666666666,0.9121813031161473,2016-04-22,4500,3.01999998092651,3.01999998092651,0.0,0.0599999986588955,0.810000002384186,2.15000009536743,0.0,1,19,176,709,1886
8378563200,2016-04-22,1,441,469,0.9402985074626866,7.35,7,7-8,Friday,Weekday,8.883333333333333,0.9690909090909091,2016-04-22,12200,9.67000007629395,9.67000007629395,2.0921471118927,4.90999984741211,0.589999973773956,4.17999982833862,0.0,113,12,159,769,4044
8792009665,2016-04-22,1,391,407,0.9606879606879607,6.516666666666667,6,6-7,Friday,Weekday,7.35,0.9402985074626866,2016-04-22,4068,2.59999990463257,2.59999990463257,0.0,0.0500000007450581,0.280000001192093,2.26999998092651,0.0,1,20,195,817,2419
2026352035,2016-04-22,1,520,545,0.9541284403669725,8.666666666666666,9,8+,Friday,Weekday,6.516666666666667,0.9606879606879607,2016-04-22,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399
5553957443,2016-04-23,2,631,725,0.8703448275862069,10.516666666666667,10,8+,Saturday,Weekend,8.666666666666666,0.9541284403669725,2016-04-23,4112,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,0,0,272,443,1776
8378563200,2016-04-23,1,565,591,0.9560067681895094,9.416666666666666,8,8+,Saturday,Weekend,10.516666666666667,0.8703448275862069,2016-04-23,5709,4.53000020980835,4.53000020980835,0.0,1.51999998092651,0.519999980926514,2.48000001907349,0.0,19,10,136,740,2908
2347167796,2016-04-23,1,374,386,0.9689119170984456,6.233333333333333,5,6-7,Saturday,Weekend,9.416666666666666,0.9560067681895094,2016-04-23,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629
8792009665,2016-04-23,1,339,360,0.9416666666666667,5.65,6,5-6,Saturday,Weekend,6.233333333333333,0.9689119170984456,2016-04-23,5245,3.35999989509583,3.35999989509583,0.0,0.159999996423721,0.439999997615814,2.75,0.0,8,45,232,795,2748
6117666160,2016-04-23,1,492,539,0.9128014842300557,8.2,8,8+,Saturday,Weekend,5.65,0.9416666666666667,2016-04-23,11495,8.68000030517578,8.68000030517578,0.0,0.0,0.0,8.68000030517578,0.0,0,0,512,468,2651
8053475328,2016-04-23,1,331,337,0.9821958456973294,5.516666666666667,7,5-6,Saturday,Weekend,8.2,0.9128014842300557,2016-04-23,22359,17.1900005340576,17.1900005340576,0.0,12.539999961853,0.629999995231628,4.01999998092651,0.0,125,14,223,741,3554
1503960366,2016-04-23,1,361,384,0.9401041666666666,6.016666666666667,6,6-7,Saturday,Weekend,5.516666666666667,0.9821958456973294,2016-04-23,14371,9.03999996185303,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41,21,262,732,1949
2026352035,2016-04-23,1,522,554,0.9422382671480144,8.7,10,8+,Saturday,Weekend,6.016666666666667,0.9401041666666666,2016-04-23,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916
4388161847,2016-04-23,1,478,501,0.9540918163672655,7.966666666666667,8,7-8,Saturday,Weekend,8.7,0.9422382671480144,2016-04-23,13236,10.1800003051758,10.1800003051758,0.0,4.5,0.319999992847443,5.34999990463257,0.0,58,5,215,749,3306
6962181067,2016-04-23,1,528,546,0.967032967032967,8.8,9,8+,Saturday,Weekend,7.966666666666667,0.9540918163672655,2016-04-23,20031,13.2399997711182,13.2399997711182,0.0,4.19999980926514,2.0,7.03999996185303,0.0,58,41,347,484,2571
4319703577,2016-04-23,1,692,722,0.9584487534626038,11.533333333333333,9,8+,Saturday,Weekend,8.8,0.967032967032967,2016-04-23,4935,3.30999994277954,3.30999994277954,0.0,0.0,0.0,3.30999994277954,0.0,0,0,233,546,1945
3977333714,2016-04-23,1,235,372,0.6317204301075269,3.9166666666666665,1,<5,Saturday,Weekend,11.533333333333333,0.9584487534626038,2016-04-23,12058,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0,92,252,724,1638
2320127002,2016-04-23,1,61,69,0.8840579710144928,1.0166666666666666,1,<5,Saturday,Weekend,3.9166666666666665,0.6317204301075269,2016-04-23,5079,3.42000007629395,3.42000007629395,0.0,0.0,0.0,3.42000007629395,0.0,0,0,242,1129,1804
4702921684,2016-04-23,1,465,475,0.9789473684210527,7.75,9,7-8,Saturday,Weekend,1.0166666666666666,0.8840579710144928,2016-04-23,15126,12.2700004577637,12.2700004577637,0.0,0.759999990463257,3.24000000953674,8.27000045776367,0.0,9,66,408,469,3691
5577150313,2016-04-23,1,384,402,0.9552238805970149,6.4,7,6-7,Saturday,Weekend,7.75,0.9789473684210527,2016-04-23,7638,5.71000003814697,5.71000003814697,0.0,1.21000003814697,0.360000014305115,4.1399998664856,0.0,24,24,223,627,3152
4319703577,2016-04-24,1,467,501,0.9321357285429142,7.783333333333333,8,7-8,Sunday,Weekend,6.4,0.9552238805970149,2016-04-24,4081,2.74000000953674,2.74000000953674,0.0,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1,5,191,692,1880
3977333714,2016-04-24,1,310,526,0.5893536121673004,5.166666666666667,1,5-6,Sunday,Weekend,7.783333333333333,0.9321357285429142,2016-04-24,14112,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30,95,129,660,1655
2026352035,2016-04-24,1,555,591,0.9390862944162437,9.25,8,8+,Sunday,Weekend,5.166666666666667,0.5893536121673004,2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401
6117666160,2016-04-24,1,353,367,0.9618528610354223,5.883333333333334,7,5-6,Sunday,Weekend,9.25,0.9390862944162437,2016-04-24,7623,5.76000022888184,5.76000022888184,0.0,0.0,0.0,5.76000022888184,0.0,0,0,362,711,2305
5577150313,2016-04-24,1,543,615,0.8829268292682927,9.05,8,8+,Sunday,Weekend,5.883333333333334,0.9618528610354223,2016-04-24,15764,11.7799997329712,11.7799997329712,0.0,7.65000009536743,2.15000009536743,1.98000001907349,0.0,210,65,141,425,4392
7086361926,2016-04-24,1,681,704,0.9673295454545454,11.35,10,8+,Sunday,Weekend,9.05,0.8829268292682927,2016-04-24,3520,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.15000009536743,0.0,0,0,125,566,2049
8378563200,2016-04-24,1,458,492,0.9308943089430894,7.633333333333334,9,7-8,Sunday,Weekend,11.35,0.9673295454545454,2016-04-24,3703,2.94000005722046,2.94000005722046,0.0,0.0,0.0,2.94000005722046,0.0,0,0,135,734,2741
4702921684,2016-04-24,1,480,506,0.9486166007905138,8.0,10,7-8,Sunday,Weekend,7.633333333333334,0.9308943089430894,2016-04-24,15050,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15,95,281,542,3538
4388161847,2016-04-24,3,552,595,0.9277310924369748,9.2,10,8+,Sunday,Weekend,8.0,0.9486166007905138,2016-04-24,10243,7.88000011444092,7.88000011444092,0.0,1.08000004291534,0.509999990463257,6.30000019073486,0.0,14,8,239,584,2885
1503960366,2016-04-24,1,430,449,0.9576837416481069,7.166666666666667,5,7-8,Sunday,Weekend,9.2,0.9277310924369748,2016-04-24,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788
5553957443,2016-04-24,2,553,640,0.8640625,9.216666666666667,10,8+,Sunday,Weekend,7.166666666666667,0.9576837416481069,2016-04-24,1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0,0,104,582,1507
2347167796,2016-04-24,1,442,459,0.9629629629629629,7.366666666666666,5,7-8,Sunday,Weekend,9.216666666666667,0.8640625,2016-04-24,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187
6962181067,2016-04-24,1,511,514,0.9941634241245136,8.516666666666667,9,8+,Sunday,Weekend,7.366666666666666,0.9629629629629629,2016-04-24,5029,3.3199999332428,3.3199999332428,0.0,0.0,0.0,3.3199999332428,0.0,0,0,199,720,1705
5553957443,2016-04-25,1,433,468,0.9252136752136753,7.216666666666667,5,7-8,Monday,Weekday,8.516666666666667,0.9941634241245136,2016-04-25,10946,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,51,11,201,732,2033
5577150313,2016-04-25,1,421,461,0.913232104121475,7.016666666666667,4,7-8,Monday,Weekday,7.216666666666667,0.9252136752136753,2016-04-25,6393,4.78000020980835,4.78000020980835,0.0,1.35000002384186,0.670000016689301,2.75999999046326,0.0,61,38,214,743,3374
4702921684,2016-04-25,1,370,380,0.9736842105263158,6.166666666666667,6,6-7,Monday,Weekday,7.016666666666667,0.913232104121475,2016-04-25,9167,7.42999982833862,7.42999982833862,0.0,0.490000009536743,0.819999992847443,6.1100001335144,0.0,6,15,270,730,3064
2347167796,2016-04-25,1,433,471,0.9193205944798302,7.216666666666667,6,7-8,Monday,Weekday,6.166666666666667,0.9736842105263158,2016-04-25,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095
2026352035,2016-04-25,1,506,531,0.9529190207156308,8.433333333333334,9,8+,Monday,Weekday,7.216666666666667,0.9193205944798302,2016-04-25,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576
4445114986,2016-04-25,1,328,345,0.9507246376811594,5.466666666666667,6,5-6,Monday,Weekday,8.433333333333334,0.9529190207156308,2016-04-25,3385,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,179,916,2070
6962181067,2016-04-25,1,400,415,0.963855421686747,6.666666666666667,4,6-7,Monday,Weekday,5.466666666666667,0.9507246376811594,2016-04-25,13239,9.27000045776367,9.07999992370605,2.78517508506775,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637,2194
4319703577,2016-04-25,1,488,506,0.9644268774703557,8.133333333333333,9,8+,Monday,Weekday,6.666666666666667,0.963855421686747,2016-04-25,9259,6.21000003814697,6.21000003814697,0.0,0.0,0.280000001192093,5.92999982833862,0.0,0,8,390,544,2314
7086361926,2016-04-25,1,446,447,0.9977628635346756,7.433333333333334,5,7-8,Monday,Weekday,8.133333333333333,0.9644268774703557,2016-04-25,10091,6.82000017166138,6.82000017166138,0.0,3.75,0.699999988079071,2.36999988555908,0.0,69,39,129,706,2752
8378563200,2016-04-25,1,388,402,0.9651741293532339,6.466666666666667,5,6-7,Monday,Weekday,7.433333333333334,0.9977628635346756,2016-04-25,12405,9.84000015258789,9.84000015258789,2.0921471118927,5.05000019073486,0.870000004768372,3.92000007629395,0.0,117,16,141,692,4005
3977333714,2016-04-25,1,262,467,0.5610278372591007,4.366666666666666,2,<5,Monday,Weekday,6.466666666666667,0.9651741293532339,2016-04-25,11177,8.47999954223633,8.47999954223633,0.0,5.61999988555908,0.430000007152557,2.41000008583069,0.0,50,9,133,781,1570
1503960366,2016-04-25,1,277,323,0.8575851393188855,4.616666666666666,1,<5,Monday,Weekday,4.366666666666666,0.5610278372591007,2016-04-25,15355,9.80000019073486,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73,14,216,814,2013
4702921684,2016-04-26,1,421,429,0.9813519813519813,7.016666666666667,5,7-8,Tuesday,Weekday,4.616666666666666,0.8575851393188855,2016-04-26,6108,4.94999980926514,4.94999980926514,0.0,0.0700000002980232,0.349999994039536,4.53999996185303,0.0,1,8,216,765,2784
7086361926,2016-04-26,1,485,500,0.97,8.083333333333334,10,8+,Tuesday,Weekday,7.016666666666667,0.9813519813519813,2016-04-26,10387,7.07000017166138,7.07000017166138,0.0,4.15999984741211,0.769999980926514,2.11999988555908,0.0,70,33,132,726,2781
1927972279,2016-04-26,1,296,315,0.9396825396825397,4.933333333333334,3,<5,Tuesday,Weekday,8.083333333333334,0.97,2016-04-26,3761,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,192,1058,2638
2347167796,2016-04-26,1,436,490,0.889795918367347,7.266666666666667,7,7-8,Tuesday,Weekday,4.933333333333334,0.9396825396825397,2016-04-26,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861
3977333714,2016-04-26,1,250,371,0.6738544474393531,4.166666666666667,3,<5,Tuesday,Weekday,7.266666666666667,0.889795918367347,2016-04-26,11388,7.61999988555908,7.61999988555908,0.0,0.449999988079071,4.21999979019165,2.95000004768372,0.0,7,95,170,797,1551
1503960366,2016-04-26,1,245,274,0.8941605839416058,4.083333333333333,3,<5,Tuesday,Weekday,4.166666666666667,0.6738544474393531,2016-04-26,13755,8.78999996185303,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31,23,279,833,1970
6962181067,2016-04-26,1,441,446,0.9887892376681614,7.35,4,7-8,Tuesday,Weekday,4.083333333333333,0.8941605839416058,2016-04-26,10433,6.90000009536743,6.90000009536743,0.0,2.57999992370605,0.419999986886978,3.90000009536743,0.0,36,7,254,680,2012
4558609924,2016-04-26,1,103,121,0.8512396694214877,1.7166666666666666,1,<5,Tuesday,Weekday,7.35,0.9887892376681614,2016-04-26,9148,6.05000019073486,6.05000019073486,0.0,0.430000007152557,2.02999997138977,3.58999991416931,0.0,12,41,283,1062,2223
5577150313,2016-04-26,1,354,377,0.9389920424403183,5.9,6,5-6,Tuesday,Weekday,1.7166666666666666,0.8512396694214877,2016-04-26,5325,3.98000001907349,3.98000001907349,0.0,0.850000023841858,0.649999976158142,2.47000002861023,0.0,38,32,181,759,3088
8378563200,2016-04-26,1,550,584,0.9417808219178082,9.166666666666666,9,8+,Tuesday,Weekday,5.9,0.9389920424403183,2016-04-26,16208,12.8500003814697,12.8500003814697,0.0,7.51000022888184,0.920000016689301,4.42000007629395,0.0,90,18,161,593,3763
4445114986,2016-04-26,2,353,391,0.9028132992327366,5.883333333333334,5,5-6,Tuesday,Weekday,9.166666666666666,0.9417808219178082,2016-04-26,6326,4.40999984741211,4.40999984741211,0.0,2.41000008583069,0.0399999991059303,1.96000003814697,0.0,29,1,180,839,2291
4319703577,2016-04-26,1,505,516,0.9786821705426356,8.416666666666666,8,8+,Tuesday,Weekday,5.883333333333334,0.9028132992327366,2016-04-26,9899,6.6399998664856,6.6399998664856,0.0,0.569999992847443,0.920000016689301,5.15000009536743,0.0,8,21,288,649,2236
4388161847,2016-04-26,1,319,346,0.9219653179190751,5.316666666666666,4,5-6,Tuesday,Weekday,8.416666666666666,0.9786821705426356,2016-04-26,9461,7.28000020980835,7.28000020980835,0.0,0.939999997615814,1.05999994277954,5.26999998092651,0.0,14,23,224,673,2929
5553957443,2016-04-26,1,412,453,0.9094922737306843,6.866666666666666,5,6-7,Tuesday,Weekday,5.316666666666666,0.9219653179190751,2016-04-26,11886,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,40,18,238,750,2093
5577150313,2016-04-27,1,424,452,0.9380530973451328,7.066666666666666,4,7-8,Wednesday,Weekday,6.866666666666666,0.9094922737306843,2016-04-27,6805,5.1399998664856,5.1399998664856,0.0,1.80999994277954,0.400000005960464,2.9300000667572,0.0,63,16,190,773,3294
2026352035,2016-04-27,1,508,545,0.9321100917431193,8.466666666666667,8,8+,Wednesday,Weekday,7.066666666666666,0.9380530973451328,2016-04-27,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593
8792009665,2016-04-27,1,423,428,0.9883177570093458,7.05,5,7-8,Wednesday,Weekday,8.466666666666667,0.9321100917431193,2016-04-27,1758,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,112,900,2067
4319703577,2016-04-27,1,286,307,0.9315960912052117,4.766666666666667,2,<5,Wednesday,Weekday,7.05,0.9883177570093458,2016-04-27,10780,7.23000001907349,7.23000001907349,0.0,0.409999996423721,1.91999995708466,4.90999984741211,0.0,6,47,300,680,2324
4702921684,2016-04-27,1,432,449,0.9621380846325167,7.2,6,7-8,Wednesday,Weekday,4.766666666666667,0.9315960912052117,2016-04-27,7047,5.71999979019165,5.71999979019165,0.0,0.0900000035762787,0.800000011920929,4.78000020980835,0.0,1,16,238,733,2908
